Ownership,Board,Year of Establishment,Co-Ed Status,Campus Size,Campus Type,ac_classes,smart_classes,wifi,boys_hostel,girls_hostel,auditorium/media_room,cafeteria/canteen,library/reading_room,playground,cctv,gps_bus_tracking_app,student_tracking_app,alumni_association,day_care,meals,medical_room,transportation,art_and_craft,dance,debate,drama,gardening,music,picnics_and_excursion,skating,horse_riding,gym,indoor_sports,outdoor_sports,swimming_pool,karate,taekwondo,yoga,computer_lab,science_lab,robotics_lab,ramps,washrooms,elevators,hall_of_fame,gallery,address,email,website,phone_no,school_name,school_image,class_offered,sf_ratio
Private,CBSE,1997,Co-Education,1Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Smt_Misri_Devi_Gyan_Niketan_1674_Ccomputer_lab_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Smt_Misri_Devi_Gyan_Niketan_1674_Event_2_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Smt_Misri_Devi_Gyan_Niketan_1674_Event_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Smt_Misri_Devi_Gyan_Niketan_1674_Sports_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Smt_Misri_Devi_Gyan_Niketan_1674_Yoga_5.jpg']","Goyla Road, Shyam Vihar, Najafgarh, South West Delhi, 110043",smdgnschool@gmail.com,http://www.smdgndelhi.com/,"9811322808,7217769696,9811322817",Smt. Misri Devi Gyan Niketan,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,28:1
Private,CBSE,2020,Co-Education,1Acre,Urban,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Building_2_UA_210413_165317.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Building_UA_210413_165205.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Classroom_2_UA_210413_165219.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Classroom_UA_210413_165236.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Student_2_UA_210413_165247.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Student_UA_210413_165259.jpg']","136 A Block, Sector 8, Dwarka, South West Delhi, 110077",INFO@GLOBALOLYMPIAD.COM,WWW.GLOBALOLYMPIAD.COM,011-42542777,Global Pratibha International School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,CBSE,1994,Co-Education,0.5Acre,Urban,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Gold_Field_Public_School_1236_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Gold_Field_Public_School_1236_Art_and_Craft_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Gold_Field_Public_School_1236_Chritmas_Day_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Gold_Field_Public_School_1236_Classsroom_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Gold_Field_Public_School_1236_Event_5.jpg']","WE Block, Mohan Garden, Uttam Nagar, West Delhi, 110059",goldfieldschool94@gmail.com,9958957471,,Gold Field Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,CBSE,2003,Co-Education,0.6Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Art_and_Craft_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Campaigns_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Plantation_Drive_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Robotics_Class_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Sports_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Angel_Public_School_1211_Students_7.jpg']","WZ-2, PH-IIA, Om Vihar, Uttam Nagar, West Delhi, 110059",sharma.angel12@yahoo.com,http://www.angelpublicschools.in/Default,"011-25358880,9136363494",Angel Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,28:1
Private,CBSE,2008,Co-Education,1.15Acres,NA,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_Class_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_Classroom_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_Nursery_Class_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_School_Competition_5.png', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_School_Ground_2_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_School_Ground_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Holy_World_School_1699_Science_Lab_8.jpg']","Iswar Colony, Arjun Park, Nangli Sakrawati, South West Delhi, 110043",holyworld@yahoo.co.in,http://holyworldschool.com/,"011-65839999,7289909123",Holy World School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,16:1
Private,CBSE,1993,Co-Education,1.5Acres,Urban,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/building_UA_210303_182736.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/building_2_UA_210303_182730.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/Classrooms_2_UA_210303_182740.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/Science_Lab_UA_210303_182758.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/Guest_2_UA_210305_183005.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Guest_UA_210305_183049.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Play_Area_3_UA_210305_182920.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Play_Area_2_UA_210305_182915.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/play_Area_UA_210305_182944.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Classrooms_UA_210303_182745.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/Science_Lab_2_UA_210303_182754.JPG', 'https://images.uniapply.com/uploads/college/image/500/2190/annual_Day_1_UA_210305_183910.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/ceremony_UA_210305_183000.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Karrate_UA_210303_182750.JPG']","K1 Extension, Mohan Garden, Uttam Nagar, West Delhi, 110059","kamalmodelschool.94@gmail.com, kmsvis.2011@gmail.com",https://www.kamalmodelschool.in/,"8929000851,8929000854",Kamal Model Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,20:1
Private,CBSE,1998,Co-Education,0.4Acre,Urban,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,['BestSchool Award of District for 100% resul'],"['https://images.uniapply.com/uploads/college/image/500/2188/Bholi_Ram_Public_School_1605_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Bholi_Ram_Public_School_1605_Infrastructure_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Bholi_Ram_Public_School_1605_Sports_Day_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Bholi_Ram_Public_School_1605_Students_4.jpg']","E-57 to 69, Indra Park, Najafgarh, South West Delhi, 110043",brpschool999@gmail.com,http://bholirampublicschool.com/,9212499286,Bholi Ram Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Pre-Nursery - Class 12,20:1
Private,CBSE,2003,Co-Education,1.05Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2188/Arya_Kumar_Convent_School_1598_Entrance_1.jpg'],"Roshan Vihar, Najafgarh, South West Delhi, 110043",aryakumarconvent1@gmail.com,http://aryakumarconventschool.in,"011-65177490,7065680729",Arya Kumar Convent School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,18:1
Private,CBSE,1998,Co-Education,0.61Acre,Urban,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Shanti_Ideal_Convent_Public_School_1721_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Shanti_Ideal_Convent_Public_School_1721_Activity_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Shanti_Ideal_Convent_Public_School_1721_Dance_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Shanti_Ideal_Convent_Public_School_1721_Event_4.jpg']","Nangli Vihar Extension, Harphool Vihar, Baprola, South West Delhi, 110043",shantideal.school@gmail.com,http://shantiidealpublicschool.com/,"011-65812779,9310744805",Shanti Ideal Convent Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,27:1
Private,CBSE,1980,Co-Education,1Acre,Rural,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/JBM_Public_School_1703_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/JBM_Public_School_1703_Cultural_Funtion_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/JBM_Public_School_1703_Computer_Lab_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/JBM_Public_School_1703_School_Campus_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/JBM_Public_School_1703_School_Entrance_5.jpg']","RZ666/1, Nasirpur Road, Sadh Nagar, Palam, South West Delhi, 110045",jbmpschool@gmail.com,http://jbmpschool.com/,7836015147,JBM Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,35:1
Private,CBSE,1979,Co-Education,0.29Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Krishna_Model_School_1716_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Krishna_Model_School_1716_Classroom_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Krishna_Model_School_1716_Students_1_3.jpg']","Old Roshanpura Extension, Todarmal Colony, Najafgarh, South West Delhi, 110043","kms1984@rediffmail.com,info@krishnamodelschool.com",http://krishnamodelschool.com/,"011-25016685,011-25021963",Krishna Model School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,24:1
Private,CBSE,2000,Co-Education,1.5Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Basket_Ball_Ground_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Classroom_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Computer_Lab_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Lab_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Library_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Mohar_Singh_Memorial_Senior_Secondary_School_1658_Sports_7.jpg']","Paprawat Road, Roshanpura, Najafgarh, South West Delhi, 110043",info@raomoharsinghschool.com,https://www.raomoharsinghschool.com/,9990760101,Rao Mohar Singh Memorial Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,30:1
Private,Stateboard,2001,Co-Education,0.25Acre,Urban,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,False,True,True,False,[],['https://images.uniapply.com/uploads/college/image/500/2188/Playarea_UA_210302_114559.jpg'],"RZ 172A, Y-Block, New Roshan Pura Extension, Roshanpura, Najafgarh, South West Delhi, 110043",vpmschool@yahoo.com,9013232007,,VPM Arya Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,20:1
Private,CBSE,2002,Co-Education,5Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Building_1.png', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Class_Room_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_PLay_Ground_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Prayer_Assembly_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Prayer_Ground_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Race_Competition_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Sporting_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Sri_Krishna_Public_School_1723_Students_8.jpg']","212, Paprawat Road, Roshanpura, Najafgarh, South West Delhi, 110043",sksssnajafgarh@yahoo.co.in,www.srikrishnapublicschool.in,"8810206698,8766359816",Sri Krishna Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,30:1
Private,CBSE,2006,Co-Education,1.26Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Cultural_Performance_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Campus_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Faculty_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Independence_Day_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Infrastructure_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Primary_Wing_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Sports_Day_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/C_R_Oasis_Convent_Senior_Secondary_School_1606_Students_9.jpg']","Paprawat, Najafgarh, South West Delhi, 110043",croasisconventschool11@gmail.com,http://croasis.co.in,8920119773,C.R. Oasis Convent Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,23:1
